Metadata_platename,Metadata_well,sen_score,std_sen_score,cell_no,number_sen
E31L458-3,A24,2.7389268849748554,0.7715769243959157,852,241
E31L458-3,B01,2.701868935624324,0.697442399617927,662,149
E31L458-3,B02,2.746140883977789,0.742270510593102,856,228
E31L458-3,B03,2.703362234163173,0.7086973209835704,1066,265
E31L458-3,B04,2.546686988734885,0.7582259210104926,934,179
E31L458-3,B05,2.669062235924841,0.69993248537931,683,164
E31L458-3,B06,2.7267568781215705,0.659749384747673,670,160
E31L458-3,B07,2.734879692899822,0.6593981155258059,577,142
E31L458-3,B08,2.7600584536300614,0.7277626326300923,888,218
E31L458-3,B09,3.265094595877707,0.15480552128371677,163,158
E31L458-3,B10,2.702362877109828,0.7133941861920562,842,205
E31L458-3,B11,2.6893531590615156,0.7326102765590843,915,214
E31L458-3,B12,2.7932189459406658,0.6462062184634954,824,204
E31L458-3,B13,2.7187038455840646,0.7074279753350184,762,190
E31L458-3,B14,2.6428088749155605,0.7173279629082292,562,130
E31L458-3,B15,2.896242708879975,0.769897134574956,103,34
E31L458-3,B16,2.6296536763520204,0.7391340570622937,737,162
E31L458-3,B17,2.737267636706196,0.6802786218761839,950,230
E31L458-3,B18,3.2797481623471776,0.032071455306807994,275,269
E31L458-3,B19,2.7596443194768145,0.6926172502155602,1057,284
E31L458-3,B20,2.625196235872127,0.7138585623923966,1114,241
E31L458-3,B21,2.5979034098974383,0.7043459569890601,1064,215
E31L458-3,B22,2.701848772080325,0.6924330510768482,1092,261
E31L458-3,B23,2.6511591888293857,0.728096106847504,1050,249
E31L458-3,B24,2.7034769125698928,0.7595587041017416,976,271
E31L458-3,C01,2.763219264472618,0.7255733262791845,944,279
E31L458-3,C02,2.6522664619237677,0.7447221616972597,1057,252
E31L458-3,C03,2.687457658089194,0.6803504637178724,1173,277
E31L458-3,C04,2.7476759122566,0.6740845182519656,1092,264
E31L458-3,C05,2.8372323251775935,0.6778139129666486,995,286
E31L458-3,C06,2.6637324130703273,0.696163592922264,1139,259
E31L458-3,C07,2.7216354180238427,0.6897830454221293,1015,237
E31L458-3,C08,2.676390747620523,0.6572770548947776,835,174
E31L458-3,C09,2.6317311756069097,0.6677061877875061,1021,208
E31L458-3,C10,2.722199743292569,0.687552504561029,1118,274
E31L458-3,C11,2.803990053991606,0.6567798261470973,843,229
E31L458-3,C12,2.654919809101696,0.6910781386990263,930,192
E31L458-3,C13,2.7382545662731665,0.7021424601144194,1055,260
E31L458-3,C14,2.6189187594844934,0.6916280113469155,1193,242
E31L458-3,C15,2.6782933178109167,0.713879364822058,1192,271
E31L458-3,C16,2.662049597686512,0.6895127957702706,1038,228
E31L458-3,C17,2.7155893754110982,0.7097731551796206,1111,265
E31L458-3,C18,2.662257307954713,0.688152168897439,962,218
E31L458-3,C19,2.7276764844620685,0.6689586465170432,1218,293
E31L458-3,C20,2.7299297253348356,0.7211200185136855,1146,308
E31L458-3,C21,2.7432281861901218,0.6798451527574983,1139,291
E31L458-3,C22,2.581826590750181,0.7045787921269101,1220,222
E31L458-3,C23,2.6473438420379574,0.7402679330618186,1026,247
E31L458-3,C24,2.7083942858876826,0.7213476935972397,1079,278
E31L458-3,D01,2.6835691218233984,0.7229831779815397,878,221
E31L458-3,D02,2.7123543902041063,0.738144155480873,1067,276
E31L458-3,D03,2.734946686552815,0.6885120192682325,1033,244
E31L458-3,D04,2.7322571059461502,0.6575593400218738,1195,285
E31L458-3,D05,2.7191984035913253,0.7020714741888269,1248,307
E31L458-3,D06,2.671155925874484,0.7081883158549865,1224,268
E31L458-3,D07,2.6659295167361323,0.7144866404486211,1252,274
E31L458-3,D08,2.689060260241194,0.7252851105155458,995,250
E31L458-3,D09,2.927692011800106,0.6565368857090221,1886,592
E31L458-3,D10,2.8964216073404567,0.6617756056804334,1666,534
E31L458-3,D11,2.7955088756727817,0.6870656783160928,1077,300
E31L458-3,D12,2.6889263206291876,0.7100922908559384,1325,319
E31L458-3,D13,2.5809050976721895,0.7335138242672178,1125,244
E31L458-3,D14,2.71454995556724,0.6509116545695386,1247,274
E31L458-3,D15,2.754560227098979,0.7260559238603009,1125,298
E31L458-3,D16,2.7000994635503024,0.7130852662508221,1201,290
E31L458-3,D17,2.697186657413557,0.6902946550149637,1094,242
E31L458-3,D18,2.7075149065137105,0.6943747463841815,1167,264
E31L458-3,D19,2.7748298797239452,0.7086917292263584,1229,335
E31L458-3,D20,2.7009524788111277,0.6885055325940397,1141,256
E31L458-3,D21,2.6362976543395717,0.6933742322797223,1037,207
E31L458-3,D22,2.6004156010139714,0.7314610191183908,1043,219
E31L458-3,D23,2.6688453466440807,0.7198955028969208,1222,298
E31L458-3,D24,2.6917911319058434,0.7119944928524886,887,218
E31L458-3,E01,2.711017435241093,0.7411952202979135,971,235
E31L458-3,E02,2.6605035534217745,0.749651936482869,1082,256
E31L458-3,E03,2.7829679191854404,0.7240296513835578,1146,330
E31L458-3,E04,2.7329394354581362,0.7279388672565263,1384,368
E31L458-3,E05,2.731263683221803,0.7236199137427483,1235,311
E31L458-3,E06,2.7010518770745,0.7216592762667595,1271,309
E31L458-3,E07,2.685585941484354,0.7026622022415946,1299,292
E31L458-3,E08,2.707088662351973,0.704583267538403,858,205
E31L458-3,E09,2.4971021427253426,0.7113146193897968,934,157
E31L458-3,E10,2.6499996679736344,0.7399953830461122,1173,267
E31L458-3,E11,2.778872261914961,0.7115390672990726,1496,403
E31L458-3,E12,2.7077637013667015,0.7154929865067944,1358,340
E31L458-3,E13,2.6779451347532164,0.7203588116169458,1842,429
E31L458-3,E14,2.540456811852456,0.8195266874297934,280,74
E31L458-3,E15,2.7653955952461957,0.7050777286811225,1206,320
E31L458-3,E16,2.7328033106035554,0.48712796760238836,23,6
E31L458-3,E17,2.7714265175862454,0.7412227748047207,1218,356
E31L458-3,E18,2.6981765117959955,0.6960221026409537,1075,246
E31L458-3,E19,2.68133310500621,0.6887487680215625,1200,272
E31L458-3,E20,2.7135179503613784,0.7191410295040043,1140,276
E31L458-3,E21,2.686555524931307,0.6713862714118142,1063,232
E31L458-3,E22,3.0049803736478067,0.6142577479151069,478,181
E31L458-3,E23,2.6275407248318374,0.7309751780256596,1114,255
E31L458-3,E24,2.6925267634505934,0.7276710735641246,795,198
E31L458-3,F01,2.6880421256031553,0.7400902916800851,1076,272
E31L458-3,F02,2.6639243042190586,0.7300547410176331,1068,246
E31L458-3,F03,2.6571429235322976,0.6932708148755997,1165,258
E31L458-3,F04,2.699638214744342,0.7133359563820659,1439,348
E31L458-3,F05,2.755306503667245,0.7228706897612226,1307,338
E31L458-3,F06,2.739607523546756,0.7068024057367543,1391,345
E31L458-3,F07,2.910859719425876,0.7377112879776223,633,226
E31L458-3,F08,2.742758227240006,0.7076766333877088,1484,379
E31L458-3,F09,2.6944285573464075,0.7601906731786119,1488,377
E31L458-3,F10,2.7194356069899186,0.6872367040930649,1243,303
E31L458-3,F11,2.6639484950918257,0.7164466939556264,1252,292
E31L458-3,F12,2.7362574153665165,0.7004186156394429,1316,329
E31L458-3,F13,2.7361701299456147,0.6802685278000208,1402,333
E31L458-3,F14,2.717134097905129,0.700248512773632,1247,298
E31L458-3,F15,2.7039686764692275,0.7093152924591762,1366,328
E31L458-3,F16,2.7216439679204103,0.699900546110539,1241,312
E31L458-3,F17,2.838545114607306,0.6839241135621718,939,262
E31L458-3,F18,2.709001749988562,0.6879237231222733,1294,297
E31L458-3,F19,2.681482396437495,0.7136166710415843,1262,296
E31L458-3,F20,2.7120840555314425,0.6630435593510143,766,156
E31L458-3,F21,2.7923060512894384,0.7035325484282641,987,272
E31L458-3,F22,2.838632579832919,0.6989215583081857,1300,382
E31L458-3,F23,2.616980757783294,0.7356067131833457,1063,231
E31L458-3,F24,2.631815453953272,0.7242169101438739,887,210
E31L458-3,G01,2.693471587369619,0.7254306650853886,1016,255
E31L458-3,G02,2.6955150140318294,0.7270246146128395,1177,299
E31L458-3,G03,2.71978247911035,0.7020818232465055,1301,310
E31L458-3,G04,2.750861488763041,0.6768935864575056,1256,318
E31L458-3,G05,2.7482587422933684,0.6989887629312141,1268,315
E31L458-3,G06,2.644748675627392,0.7014346849060722,1335,292
E31L458-3,G07,2.7117414421397283,0.6861683507244263,1226,283
E31L458-3,G08,2.76503710166679,0.7092349338428617,1289,337
E31L458-3,G09,2.726357356710429,0.6874430903155742,1244,314
E31L458-3,G10,2.682914262266139,0.7339708795382885,1188,270
E31L458-3,G11,2.8542291667149815,0.7276369505326267,505,146
E31L458-3,G12,2.726813392984829,0.6971637678686718,1298,316
E31L458-3,G13,2.7299252228654627,0.71089208333775,1423,360
E31L458-3,G14,2.743713312769257,0.7127229939287295,1349,331
E31L458-3,G15,2.7131628566943347,0.6967178580892205,1165,276
E31L458-3,G16,2.7029379755704834,0.6800083975651262,1259,282
E31L458-3,G17,2.70286556901855,0.7061488733643448,1281,320
E31L458-3,G18,2.7276819311849363,0.7042253184421547,1487,392
E31L458-3,G19,2.737574338996602,0.7057689984274682,1438,373
E31L458-3,G20,2.7191830018762775,0.7086761978970374,1210,293
E31L458-3,G21,2.71826390606525,0.7139744255447223,1321,328
E31L458-3,G22,2.6617217836657163,0.701712394769776,1077,254
E31L458-3,G23,2.6310437749847257,0.7429655745380978,1098,249
E31L458-3,G24,2.733798181445047,0.7293758259300305,1118,292
E31L458-3,H01,2.83928903300344,0.7226060911400998,1140,343
E31L458-3,H02,2.745484012413464,0.7292794752116967,1196,311
E31L458-3,H03,2.7017185704752986,0.7185782759778732,1214,325
E31L458-3,H04,2.7391368960808147,0.7161482154343249,1361,334
E31L458-3,H05,2.699743267841835,0.694764465384181,1321,323
E31L458-3,H06,2.9002807633604584,0.635396500508492,1005,308
E31L458-3,H07,2.742196252437304,0.7241097063258201,1311,353
E31L458-3,H08,2.7733268468252983,0.6982403260974032,1319,363
E31L458-3,H09,2.5538592752405638,0.7302705797300132,1531,276
E31L458-3,H10,2.732492696646663,0.7126481598492265,1466,390
E31L458-3,H11,2.8595470542410775,0.6869947211035891,128,42
E31L458-3,H12,3.1497660468857163,0.6896308610842717,764,372
E31L458-3,H13,2.7402122016235575,0.7340389538745071,1352,340
E31L458-3,H14,2.7539202474747078,0.716551147011919,1444,392
E31L458-3,H15,2.731923698525538,0.7120395353238015,1357,337
E31L458-3,H16,2.7531600127436118,0.6799823507450434,1376,352
E31L458-3,H17,2.719306716176632,0.7230570303091722,1307,317
E31L458-3,H18,2.7175077495225977,0.7094687570677444,1210,293
E31L458-3,H19,2.723616373047212,0.7183161196481607,1314,343
E31L458-3,H20,2.702160820313743,0.7126697514876601,1274,310
E31L458-3,H21,2.9946155924976123,0.671818304480123,712,264
E31L458-3,H22,2.7956908673976564,0.6938060049826691,1077,287
E31L458-3,H23,2.7133455908497117,0.7331657656693963,1221,329
E31L458-3,H24,2.7119719197816043,0.7671226263690433,1023,277
E31L458-3,I01,2.7559425996380327,0.7470094529969982,1068,281
E31L458-3,I02,2.632839362764374,0.7512280326436294,1164,277
E31L458-3,I03,2.735977907111521,0.7042919704418288,1229,310
E31L458-3,I04,2.6823123399172926,0.6932881903732456,1265,292
E31L458-3,I05,2.711175778819175,0.7099658420144868,1379,329
E31L458-3,I06,2.7216343842469777,0.6481655120867275,915,197
E31L458-3,I07,2.712396223686999,0.6801403909397928,1416,329
E31L458-3,I08,2.7650129680231936,0.6923670406998601,1308,355
E31L458-3,I09,2.7697246994527287,0.7040155262287159,1284,367
E31L458-3,I10,2.7448996589311556,0.6988127331901728,1285,320
E31L458-3,I11,2.6846258034241783,0.7557006518224926,1393,348
E31L458-3,I12,2.7880045031815652,0.6842842321055718,1305,344
E31L458-3,I13,2.805035476979548,0.690798508889704,1330,384
E31L458-3,I14,2.6958934705814297,0.7286118877640316,1326,327
E31L458-3,I15,2.699590901506417,0.7178471147146447,1279,315
E31L458-3,I16,2.757513302003314,0.7129671257608295,1345,364
E31L458-3,I17,2.7253019518310686,0.718215303506718,1192,314
E31L458-3,I18,2.5365200664658016,0.7419102483923056,1249,225
E31L458-3,I19,2.6871763153281085,0.6965050356959114,1280,300
E31L458-3,I20,2.6969692573816477,0.7061026313838858,1211,294
E31L458-3,I21,2.6878531647181223,0.7017287982028756,1207,287
E31L458-3,I22,2.6911755573831244,0.7394832019843568,1281,311
E31L458-3,I23,2.7362332497652546,0.7378624764319527,1260,324
E31L458-3,I24,2.752286963306351,0.7547854356812126,1018,295
E31L458-3,J01,2.701098417240631,0.7191657700943687,1087,275
E31L458-3,J02,2.6847163209499865,0.7043049532620091,1265,291
E31L458-3,J03,2.6907130732030944,0.7090622612264732,1322,307
E31L458-3,J04,2.758798752207295,0.7239503934030862,1240,329
E31L458-3,J05,2.8794365861466464,0.6075704936995809,949,251
E31L458-3,J06,2.6786629587661897,0.6966031594491702,1378,313
E31L458-3,J07,2.7087234264426043,0.6927359564390765,1191,298
E31L458-3,J08,2.709798330500261,0.6873817966915217,1274,293
E31L458-3,J09,2.778600851671468,0.6914331025206112,1466,378
E31L458-3,J10,2.770111178838401,0.6863852458173078,1277,336
E31L458-3,J11,2.6600547331601,0.7218754745280412,1142,255
E31L458-3,J12,2.7512416632107812,0.701158820913355,1265,338
E31L458-3,J13,2.72443758142991,0.7279383053888379,1001,263
E31L458-3,J14,2.767271462510772,0.735506807768327,1213,350
E31L458-3,J15,2.697548210990726,0.7038141031182173,1254,289
E31L458-3,J16,2.7123374526824224,0.6939265880330029,1225,297
E31L458-3,J17,2.7243768484531246,0.6895088316249164,1320,324
E31L458-3,J18,2.7068734571894346,0.7261447142550213,1209,298
E31L458-3,J19,2.400081574846462,0.7714376796613753,1237,195
E31L458-3,J20,2.7316173640227115,0.6779034595453856,1197,296
E31L458-3,J21,2.727679825416085,0.691587305974027,1228,296
E31L458-3,J22,2.809767312254692,0.7042294774324427,1312,365
E31L458-3,J23,2.69286158640782,0.7098327574236912,1040,251
E31L458-3,J24,2.7546607550276643,0.7629798118770551,816,261
E31L458-3,K01,2.7284576544017263,0.7243000185273573,1212,318
E31L458-3,K02,2.69256375676015,0.744231705702898,1300,332
E31L458-3,K03,2.7199006946311375,0.6930825608345423,1296,329
E31L458-3,K04,2.7524650244239894,0.7009758629285721,1517,392
E31L458-3,K05,2.72085415123747,0.6950737745536146,1229,293
E31L458-3,K06,2.802972447475155,0.7114905348676174,1487,427
E31L458-3,K07,2.8032735254757917,0.6924856970095274,1489,413
E31L458-3,K08,2.7322303588151544,0.7045282674386566,1217,321
E31L458-3,K09,2.733999009614724,0.6721470355730506,1238,283
E31L458-3,K10,2.60024761498557,0.6741877068222414,625,123
E31L458-3,K11,2.6724943684456033,0.76008446827874,1241,318
E31L458-3,K12,2.7483216644053963,0.7039287062052243,1292,332
E31L458-3,K13,2.7426197668897854,0.7069253309654369,1242,309
E31L458-3,K14,2.7312255033243162,0.6950714371981587,1411,340
E31L458-3,K15,2.744521862978252,0.6730766798770061,1334,311
E31L458-3,K16,2.648152659271377,0.7296825606563627,1257,282
E31L458-3,K17,2.7490177567974574,0.7197325102987644,1298,350
E31L458-3,K18,2.771996619435223,0.704250585982563,1230,334
E31L458-3,K19,2.7666296026475625,0.7139163841870523,1239,342
E31L458-3,K20,2.72414649857207,0.6908858385773531,1235,315
E31L458-3,K21,2.6682262039509395,0.7007420572326873,1296,295
E31L458-3,K22,2.700329955812122,0.653601030618843,1218,272
E31L458-3,K23,2.63977367167192,0.7352472547371717,1152,269
E31L458-3,K24,2.704879047866961,0.7159538582950998,909,214
E31L458-3,L01,2.671977824530469,0.6923744985153147,1207,267
E31L458-3,L02,2.7202740569763653,0.7120182809961592,1154,288
E31L458-3,L03,2.6942754316991118,0.708823390531604,1268,300
E31L458-3,L04,2.8050810964064965,0.7062490049963773,1454,444
E31L458-3,L05,2.483677414120188,0.4293930110135541,1030,86
E31L458-3,L06,2.7138485991276893,0.6948215299350252,1366,332
E31L458-3,L07,2.8718113914804952,0.678050927008589,2118,636
E31L458-3,L08,2.733785985365917,0.7175191717669659,1260,334
E31L458-3,L09,2.6294562152347556,0.7257103488286237,1231,261
E31L458-3,L10,2.7313084293397085,0.7033650154183132,1446,352
E31L458-3,L11,2.889859613887991,0.6789723647492496,917,295
E31L458-3,L12,2.702891058898542,0.7264952643082355,1535,359
E31L458-3,L13,2.7543148365545265,0.6861898296163196,1227,309
E31L458-3,L14,2.703229412390219,0.692379274891763,1337,308
E31L458-3,L15,2.7005248776590323,0.7113081288172688,1247,312
E31L458-3,L16,2.7225930353926744,0.6888903269500931,1180,271
E31L458-3,L17,2.6793230275460824,0.707301112389766,1167,281
E31L458-3,L18,2.736474986880044,0.6844979385247448,1238,317
E31L458-3,L19,2.640678063134199,0.7357539093806977,1240,283
E31L458-3,L20,2.760081710612912,0.6959350384794667,1244,309
E31L458-3,L21,2.8494143711386872,0.710163747696485,1688,545
E31L458-3,L22,2.688208711843519,0.7035599187876944,1318,312
E31L458-3,L23,2.6452157904211773,0.7476306910634503,1069,254
E31L458-3,L24,2.730600455528697,0.7571507799644345,1018,284
E31L458-3,M01,2.9235660776985934,0.6988949281564237,209,79
E31L458-3,M02,2.7947201990043804,0.8150627728621236,143,46
E31L458-3,M03,2.744081262334803,0.6926591687813268,1298,326
E31L458-3,M04,2.6951363369470425,0.6953750107378485,1150,284
E31L458-3,M05,2.721985124073501,0.687119705167516,1246,302
E31L458-3,M06,3.2349611766369093,0.7443835129620974,242,131
E31L458-3,M07,2.6866669634217826,0.6896136957904648,1199,273
E31L458-3,M08,2.6884203034915632,0.7171982956838283,1217,292
E31L458-3,M09,2.6985411588864605,0.719831839169519,1296,313
E31L458-3,M10,2.7006328122398755,0.6448264948175104,1050,209
E31L458-3,M11,2.7483782291228414,0.7081306948329132,1273,326
E31L458-3,M12,2.680698710746774,0.706335500492298,1169,270
E31L458-3,M13,2.698912645434777,0.6920981013211878,1259,292
E31L458-3,M14,2.757510216857647,0.7121155810200891,1491,388
E31L458-3,M15,2.701866819398405,0.7274188661307452,1055,259
E31L458-3,M16,2.683310191849379,0.7050514712306094,1146,277
E31L458-3,M17,2.6121052974519565,0.722339058018533,1078,253
E31L458-3,M18,2.7086369987516217,0.6949020770745058,1171,264
E31L458-3,M19,2.4721949358659505,0.7364657471438316,1249,223
E31L458-3,M20,2.6686385740631655,0.7091468609484228,1190,275
E31L458-3,M21,2.707450909271129,0.7618155980635006,1237,348
E31L458-3,M22,2.618569390485509,0.650999193574846,962,192
E31L458-3,M23,2.9233853919701533,0.6815826864582502,153,59
E31L458-3,M24,2.99647422148649,0.7271323128828657,150,66
E31L458-3,N01,2.919031355494415,0.7242511280417033,173,69
E31L458-3,N02,2.841389978930485,0.7346342956989615,143,51
E31L458-3,N03,2.693623256091896,0.7127009255492717,1161,270
E31L458-3,N04,2.709495841609621,0.7188477400581457,1386,341
E31L458-3,N05,2.7997805554132373,0.7031238325651951,1259,361
E31L458-3,N06,2.7332416288954993,0.6629636197407265,1267,305
E31L458-3,N07,2.6793476484644345,0.6911050287214232,1321,306
E31L458-3,N08,2.696259266041636,0.6996558654916409,1267,305
E31L458-3,N09,2.6904503429506565,0.7043250565407784,1254,295
E31L458-3,N10,2.7061242669028718,0.6982867411351854,1343,319
E31L458-3,N11,2.7457776307528814,0.7131159704905501,1101,291
E31L458-3,N12,2.7218210435884833,0.7011004082320414,1270,304
E31L458-3,N13,2.6973326321876803,0.702489716710075,1311,312
E31L458-3,N14,2.7302787268981548,0.6745372643738865,1258,298
E31L458-3,N15,2.8182923959562056,0.6724843397538918,793,231
E31L458-3,N16,2.5883835589752926,0.739877090157026,1204,250
E31L458-3,N17,2.747240536598118,0.6859861004226361,1234,326
E31L458-3,N18,2.7344237795326225,0.6746610168646652,1189,297
E31L458-3,N19,2.6995601428111313,0.7286213479221552,1207,296
E31L458-3,N20,2.6582823248298966,0.7016956219958913,1004,227
E31L458-3,N21,2.75749890685187,0.6999833842453013,1184,301
E31L458-3,N22,2.8261662215518935,0.7631051748088099,17,8
E31L458-3,N23,2.798695802273105,0.7439086101483013,116,34
E31L458-3,N24,3.0253995077356812,0.6472969779000789,155,72
E31L458-3,O01,2.874940151077301,0.750796356010189,167,65
E31L458-3,O02,2.795335015699214,0.6864366120345545,130,44
E31L458-3,O03,2.752027022665155,0.6982666676464253,1280,336
E31L458-3,O04,2.7033358324711383,0.7279698567973597,1203,293
E31L458-3,O05,2.6971239162598573,0.7101317570769818,1244,316
E31L458-3,O06,2.7084420476880666,0.7208317142959516,1179,296
E31L458-3,O07,2.775434648401667,0.7363159386767052,1219,328
E31L458-3,O08,2.699417234257999,0.712710478018778,1045,262
E31L458-3,O09,2.7377418388100767,0.7328457241059939,1302,343
E31L458-3,O10,2.885916203944844,0.7635883302948535,101,41
E31L458-3,O11,2.7858418761596613,0.6959802556158939,1148,309
E31L458-3,O12,2.320474527548899,0.6538863449278535,704,67
E31L458-3,O13,2.7712785488461167,0.6992394172972368,1367,358
E31L458-3,O14,2.747298005809392,0.7034699706887634,1255,327
E31L458-3,O15,2.692584370657465,0.718309178341653,1090,264
